ID,Date,Trial#,Lever,NextLever,WSLS,LeverZmax,LeverZmin,LeverAUC,HLZmax,HLZmin,HLAUC
16,230123,1,3,3,1,1.29287098706321,-1.61910975146647,-39.4048884902983,0.38881308894043,-1.49771427472846,-75.7139640584878
16,230123,2,3,3,1,-0.117232431911382,-2.98158883936618,-154.557563957134,0.854429381704163,-1.81616509864988,-80.7997131686292
16,230123,3,3,3,1,3.01764403820074,-1.61849877229476,29.3051273288049,1.42217614599992,-1.6793417443944,-28.0843967765013
16,230123,4,3,3,1,2.97833066372264,-1.72774287167007,-11.9773672831755,3.45304151014722,-1.29236143541389,95.478958367108
16,230123,5,3,3,1,-0.852874130147503,-3.26284362479188,-173.24329384255,-0.331012290273515,-1.37468664101948,-68.7385819271038
16,230123,6,3,3,1,2.95123155734107,-1.56731814183042,50.7691501511206,1.86280220011265,-0.116356884234306,62.5012958111126
16,230123,7,3,3,1,2.53693624934436,-1.26972992685413,61.4415548648616,1.95823623203499,-1.25396809308499,88.4375719848342
16,230123,8,3,3,1,1.32110804397076,-1.95443789788905,3.60094977354544,2.16180604952897,-0.521524644992641,95.7708196236893
16,230123,9,3,3,1,0.219000716500046,-3.18052647279028,-185.017426088432,0.830999095646685,-2.0742703389611,-63.4943416248647
16,230123,10,3,3,1,1.631865943764,-2.2721992282601,-88.7624237461839,4.94312505862232,-0.50392940478474,168.275539066828
16,230123,11,3,3,1,5.12509875161057,-1.29544484403252,175.069317828523,5.5786424192684,-0.411433718456351,216.808487245191
16,230123,12,3,3,1,-1.46895553398248,-4.4730640451807,-282.937927356247,1.90039769988641,-1.52619889076522,2.70092059554851
16,230123,13,3,3,1,0.454783223177396,-3.16101034270528,-139.114523523815,2.68852131711661,-2.22848065601863,-2.42110894218959
16,230123,14,3,3,1,-0.0569475677737727,-3.48002556313783,-177.846918115996,4.11627658036169,-0.30129122220792,179.705769881159
16,230123,15,3,3,1,2.29672455961636,-0.924944151695968,44.3866252157887,3.15915154675243,0.0764188781045656,179.62009269552
16,230123,16,3,3,1,3.50375895653439,-0.219157276595865,168.968714348561,1.85544743867678,-1.50271027364709,0.221457110401566
16,230123,17,3,3,1,0.892822707768558,-1.0215967385502,-33.8204821011789,1.13741664660574,-1.47120968624893,-16.0432115642627
16,230123,18,3,3,1,0.945376051792054,-2.64819338916451,-58.6467994453076,1.43009938065032,-2.20659916225606,-20.0260570904597
16,230123,19,3,3,1,0.108963990712109,-1.53584665031567,-85.1530690986064,0.261955066653099,-1.44532707640951,-53.242111142923
16,230123,20,3,9,0,1.3495134276517,-1.23759250423884,-1.07303561318746,0.949053625816308,-0.751766318186894,30.0315687371441
16,230123,21,3,3,1,2.40160176107744,-1.00382424520888,80.5814797963758,2.71435420785108,-3.45705677787084,16.7804649229906
16,230123,22,3,3,1,2.92685524060677,-1.21743733624895,60.0369721076769,1.34519854487201,-1.11421928216685,6.9987650661249
16,230123,23,3,3,1,1.69685623799367,-1.40629355888678,16.3012292922621,2.52527032414733,-0.910631465526663,73.2027508722052
16,230123,24,3,3,1,1.72499460887196,-1.20346509426806,-16.434931211555,2.81728198392735,-1.06226405013737,108.825145762494
16,230123,25,3,3,1,0.747431466241497,-1.45024715793909,-57.1589545335413,0.230749022308157,-2.29481856439387,-65.3995666494991
16,230123,26,3,1,3,1.27304510826813,-1.16189105704366,16.3320864362739,0.897368747804157,-2.38644096225616,-56.9557440655718
16,230123,27,1,1,0,0.0362565123520174,-3.84572333883025,-151.457474662496,4.44722559335166,-0.319570812605015,232.916278882518
16,230123,28,1,3,0,0.818329394786602,-1.59816735989142,0.819513787376358,2.51048281695208,-3.132057278667,-87.0953200852345
16,230123,29,3,2,1,3.93111529481774,-0.583710232167326,193.282106530108,4.67894920440091,-0.689865391167541,177.688263150012
16,230123,30,2,3,4,0.89120456531983,-3.99538190714597,-98.6022997416178,3.12923413480606,-0.00698576601807394,117.736908494795
16,230123,31,3,3,1,3.71653418313196,-1.10999067308761,132.58423179906,3.60069529119195,-2.7926823106485,58.2186495753686
16,230123,32,3,1,3,1.5185374799024,-1.66844374360497,-28.2693397311564,0.424340318139024,-3.05549583967323,-164.497962936232
16,230123,33,1,3,0,0.227993335931489,-1.68387915166493,-54.7187416248367,1.16267221102962,-0.940423206477542,12.7328958901485
16,230123,34,3,3,1,1.47727484002323,-1.24614201444175,13.6059140214878,1.83093520086656,-0.86356117781527,37.4812099947188
16,230123,35,3,3,1,-0.608990389517138,-2.74532703945621,-173.119767312183,5.48989133899427,-1.1115578729205,226.256785950845
16,230123,36,3,3,1,1.88068339616758,0.496756733426687,104.851402873529,3.14242684734003,-0.64112667618129,177.354330492367
16,230123,37,3,3,1,0.107262000620267,-4.38317347957992,-167.987757405771,1.69779147037787,-1.75528543761763,0.401512258182311
16,230123,38,3,1,3,0.877090926700817,-0.754059381546378,5.23632796296893,2.07695990632994,-0.635324395064513,80.4578284816369
16,230123,39,1,2,0,2.52606794839487,-1.41254450510773,53.4906182898484,2.99412899912406,-1.01592871700691,138.913097596889
16,230123,40,2,9,0,-0.7596366941671,-3.10235550682175,-163.705202321424,1.18088838048117,-2.00149509253163,-57.5536329961734
16,230123,41,3,3,1,0.881717117722746,-2.87123968600688,-70.9548977672934,2.19882916617936,-0.282213875801602,118.637766490123
16,230123,42,3,2,1,1.19642072083814,-1.52780476355441,-10.134604158421,0.858915216802586,-2.97464891056274,-82.475681081487
16,230123,43,2,2,4,0.259024402979715,-14.173240886465,-328.196704366339,3.64374077907767,-1.29090495270954,86.0032148633148
16,230123,44,2,2,4,3.92456883312189,-4.95546370465494,-78.8791319920622,2.40727237727474,-1.20179579256913,28.8511703249559
16,230123,45,2,2,4,2.92061772812376,-3.65776438207659,-192.161047938502,-0.379579070873368,-2.99511705913873,-155.225009022487
16,230123,46,2,1,2,4.36472795069612,-1.95340731188321,9.58987943566244,1.14081458628772,-1.73775162560172,4.34181074975728
16,230123,47,1,1,0,0.589497766139265,-1.96515741813597,-36.2658652405394,-0.177258743602366,-3.18168605827666,-122.680709176567
16,230123,48,1,3,0,-0.957222910812289,-2.22467640493563,-175.152242491826,1.25398552439309,-2.16172189384707,-41.3539871788013
16,230123,49,3,2,1,1.16657587474948,-2.83234521733241,-100.349050207449,1.59069652781448,-1.06309631798881,56.9876265925302
16,230123,50,2,1,2,1.36134163359781,-3.11854059650719,-97.892052687068,2.52078520727072,-1.00142086007215,127.421828484753
16,230123,51,1,2,0,2.04328543494108,-1.93299320946992,37.3462947035344,3.42971022613215,-0.0179973025511264,185.708594012448
16,230123,52,2,2,4,2.14590067629109,-3.4042109365784,-113.968053884102,1.69009238476583,-1.13723606431039,50.5487389061587
16,230123,53,2,1,2,6.19549128587568,-11.0844728027677,-99.6385491178125,3.34407692951823,0.236240790261012,164.607728495995
16,230123,54,1,3,0,2.85327425252412,-1.22505121661225,105.157516670034,3.89450426015486,0.329251829884976,226.668938606889
16,230123,55,3,2,1,0.389375596595854,-2.29161040978218,-66.1344054551157,-0.193925211623268,-2.06245055060024,-108.245061243027
16,230123,56,2,2,4,0.668245375812455,-1.72798383765029,-20.5397385429228,0.544093462372291,-1.88656932071414,-88.4066115131989
16,230123,57,2,1,2,3.2657799849885,-1.04197907217933,89.489345193936,3.63879053369964,-0.268673262753889,85.0328307343565
16,230123,58,1,1,0,-0.122745327192932,-2.56290306750472,-169.027415408206,1.90646477618229,-0.886204587777789,65.4598732919346
16,230123,59,1,1,0,1.66839099499459,-2.56949262576338,-77.2710810928052,5.74877854228509,-1.40212881724886,210.715143073594
16,230123,60,1,9,0,0.554856094615511,-1.62922539542912,-44.4257390388404,2.91149548002973,0.309880035079251,150.866392664933
16,230124,1,3,3,1,2.14163692645923,-2.42160463912075,-23.078227368278,2.64697397873807,-1.6608553144489,23.8778625544625
16,230124,2,3,3,1,1.87922221825674,-2.29148733975271,-52.0796302430894,4.20462813537234,-0.731883218785749,162.436031309643
16,230124,3,3,3,1,2.42455780821972,-0.998768005368307,78.4657588918696,3.41390608063249,0.110757768698897,156.637716569657
16,230124,4,3,3,1,1.88493238275452,-1.4580666922837,-4.26505800145646,2.21933243582422,-1.45972167296363,32.1949671258287
16,230124,5,3,3,1,0.375477761578001,-1.77553848439553,-74.5724037297332,2.26074291446991,-1.45640387938807,3.40332601421289
16,230124,6,3,3,1,2.1844374607689,-1.05868534625851,34.5585518723999,2.35498934997303,-1.90805572082976,67.200485623465
16,230124,7,3,3,1,2.00627488175187,-2.1600094702621,-15.0118704099925,2.78583454869549,-0.838014829680167,123.80015688807
16,230124,8,3,3,1,2.2432459877569,-1.43506295117137,47.9924960336231,4.18246970611377,0.499498038156752,206.331395791805
16,230124,9,3,3,1,0.00271735970483567,-1.32095180937132,-83.2986218411977,3.91084775770917,-0.49811308355694,163.317673051099
16,230124,10,3,3,1,2.83843227637784,-1.13893365921067,77.7119512812949,2.59519336572087,-1.23408359282666,115.544169321212
16,230124,11,3,3,1,2.6440114699885,0.0278548079361949,101.821214754295,7.68845824795983,-0.543290997438314,433.271036978086
16,230124,12,3,3,1,2.00064328919387,-1.72556407081546,-25.6023627825203,0.744080095949493,-2.25114876883383,-51.0954347342269
16,230124,13,3,3,1,0.213915107257134,-1.86231570027055,-100.888684498458,2.18973554654804,-1.81538641721815,39.9280898090377
16,230124,14,3,3,1,2.40724579188636,-1.25167822815055,27.0158796824041,3.0671053819997,-1.84941725495771,115.278130901048
16,230124,15,3,3,1,0.4292368909303,-4.30276580544928,-140.91100746165,1.99208618867464,-3.51102126903521,-106.623968597109
16,230124,16,3,3,1,-0.309720609205232,-3.99390486362122,-184.480509637344,2.2720724268707,-3.59500111426715,-65.8108209554341
16,230124,17,3,3,1,1.35138367839641,-1.87445534969984,-41.1655705056392,3.51985428899806,-2.63265315331452,22.3356625822848
16,230124,18,3,3,1,2.28866205235285,-2.19382344630232,21.490688664605,2.96398180422068,0.35012272816961,158.880768436889
16,230124,19,3,3,1,2.47827812805548,-2.13472753821502,8.48091644712874,2.5518013170484,-1.79090732418964,54.0602321956248
16,230124,20,3,9,0,2.46706402447153,-0.0958070613238391,119.620574417381,4.48525788140148,0.964487965656542,290.357271926826
16,230124,21,3,2,1,1.77044731223314,-2.08504022104449,-16.257267330632,3.95930465882185,-0.710804876927884,100.242115208886
16,230124,22,2,2,4,2.16920741757871,-2.17968076071492,14.9175472307427,1.14077435184805,-1.12409415536243,5.21661105014307
16,230124,23,2,2,4,5.0532506284875,-1.20793245641037,97.2017526804611,1.61127904335668,-0.569649321563982,84.198904661481
16,230124,24,2,1,2,1.90423029695374,-2.61236852183522,-8.25898153694753,3.74683175649064,0.0127052864545047,173.245938192727
16,230124,25,1,1,0,1.40882862581485,-2.13737576871019,-47.9387611247744,0.697438459606534,-3.35313456696335,-108.56321935664
16,230124,26,1,2,0,0.614514091162512,-1.69864195612842,-74.4446787306907,1.61132305834346,-0.947399383065398,36.3292476376057
16,230124,27,2,1,2,2.14837625003766,-2.76369793400622,-8.16623437020657,3.13085699988885,0.209367884475761,144.653827838269
16,230124,28,1,1,0,5.55960462088731,0.503230408130538,232.679808398342,5.61011895405758,-0.167799224712603,225.921669060299
16,230124,29,1,2,0,1.36530435821374,-2.94580740473591,-29.3169137195422,4.36858934484341,1.17624698975874,284.23651511707
16,230124,30,2,1,2,5.98924154753487,-12.5663485716533,-104.582800574374,1.02464825674803,-1.8146370876666,-91.9525119678016
16,230124,31,1,1,0,1.34581868906497,-1.10901577466735,14.3658085738038,1.7507565764615,-1.95900208533008,32.4835180769397
16,230124,32,1,1,0,2.94617566285665,-0.423188666574702,115.040472733094,2.73398084263098,-0.470496338098683,69.2354222715131
16,230124,33,1,1,0,-0.420195604756836,-3.97757720798636,-253.437340980083,1.82545658383925,-3.10095512093938,-41.3480658977857
16,230124,34,1,1,0,1.52164213907448,-1.68077437565333,-11.8523880436368,-0.0629375669597905,-2.32209496854781,-122.754678869008
16,230124,35,1,1,0,1.12789418767008,-1.28616465154191,-4.73398665076486,1.73002628224174,-2.29675035617629,1.14705399530968
16,230124,36,1,1,0,1.87380543189639,-2.07870846069237,-3.95877504424007,2.88463140917657,-1.41633265474208,62.525423898475
16,230124,37,1,2,0,2.73717847562028,-2.94539279010589,60.5618852900472,1.89820092886497,-2.39679893111721,44.3444993141416
16,230124,38,2,2,4,0.181834441629188,-1.65221287851245,-96.6503284258305,2.38529424171914,-1.08251071954462,61.2273608406865
16,230124,39,2,1,2,8.69463132412283,-6.69824478051391,82.8090220294988,0.696548413208252,-2.04730832720962,-35.4388049603394
16,230124,40,1,9,0,0.75148856977233,-1.54801799637267,-25.4695392810236,0.703043030275203,-1.53381301785224,-54.5943394758889
16,230124,41,1,1,0,2.293858395324,-2.05654126159709,18.0359732500129,0.552090803697031,-2.1853750459519,-90.0470582644979
16,230124,42,1,1,0,1.91062781017156,-0.889889681398428,45.0329194860467,1.65643615247822,-2.95585166916279,-28.3904592085678
16,230124,43,1,1,0,3.05974127748839,-0.939776377800002,82.9023778676336,5.15740924451388,-0.654550246154498,236.853393213194
16,230124,44,1,1,0,2.31636587817116,-1.88525278197241,9.08933440509515,2.52601657116622,-0.344702357307833,98.3399495823461
16,230124,45,1,1,0,1.49582137912337,-0.810055865868742,26.3446169048242,1.69317838353866,-1.26000921516031,-24.58776318647
16,230124,46,1,1,0,1.27652758113577,-2.01885569307422,-38.5168556529922,1.17604881738558,-1.89652804342311,-31.5546316628349
16,230124,47,1,2,0,1.0134714719646,-1.56803880316844,-63.1202745483125,1.11905329416235,-1.39163227230741,-46.9009973491974
16,230124,48,2,1,2,-0.136910511169094,-2.57764295322845,-100.072707561537,-0.0741246907178304,-2.16072612895981,-123.346133543205
16,230124,49,1,1,0,2.812313907952,-0.421745392493087,85.6079362719449,2.56007433793136,-0.207961937541786,110.758224372974
16,230124,50,1,1,0,-0.323240108956951,-2.79523455620468,-135.288920156019,-0.172721740351528,-2.59887242288516,-139.12030826597
16,230124,51,1,1,0,0.859474852849459,-1.27463000982038,-44.8467599338451,0.422945143352113,-1.33245762872095,-47.5875994997762
16,230124,52,1,1,0,0.256219938013566,-1.78310648927536,-72.4088985076351,0.897376431949922,-1.41202091116547,-20.4704471339067
16,230124,53,1,1,0,0.738082378118276,-1.12727334527682,-18.5545163375503,1.57983234922897,-1.25850560722562,31.1121025278531
16,230124,54,1,1,0,3.26771270756065,-0.618937107564088,112.035200858237,1.4467542029679,-0.7771749915669,60.6806272570597
16,230124,55,1,1,0,0.381698248357013,-3.37456746131388,-148.954582747796,0.273635689574103,-2.25834046424352,-106.825122072995
16,230124,56,1,1,0,-0.313796478032806,-3.45886083314532,-164.858731738353,0.614310099521007,-1.33140709804756,-39.2183452729308
16,230124,57,1,1,0,0.829183625707169,-1.79975845341441,-25.859249354438,3.78672048212292,-0.044326128790944,167.179457879773
16,230124,58,1,1,0,2.62895132574247,-2.66181324802766,-10.4392333018192,4.54089972992204,1.20582993900599,254.634013572785
16,230124,59,1,3,0,2.66108742301574,-0.896151646784878,60.7899048868419,2.28214492551522,-1.76781036579873,20.7807688382712
16,230124,60,3,9,0,4.03867648558307,0.298428949689205,179.976035350905,6.3904631501943,-0.0149852497404431,291.894567153512
16,230125,1,3,3,1,0.943775797652433,-1.6302029212698,-55.063062047613,1.15938775043772,-1.83082746326398,-44.9408354860284
16,230125,2,3,3,1,1.70832455142717,-1.87845280446943,-60.0640579145064,3.12303495102807,-1.57730718462157,65.6908610693273
16,230125,3,3,3,1,1.97987604424907,-1.26127998887254,21.7563606022564,1.57436278615496,-1.90490047537898,44.0335813502485
16,230125,4,3,3,1,0.739044623875182,-2.36895597114156,-60.4965662813031,2.91987533577754,-0.457289839020382,85.1161146525883
16,230125,5,3,3,1,0.710466672813593,-2.31495837634766,-37.0452745704842,2.75982551770692,-2.86618073455129,-41.6204484367773
16,230125,6,3,3,1,-0.137050205006913,-2.50855529211501,-154.655417463948,-0.00835684844326435,-1.92268354634428,-80.9900060435881
16,230125,7,3,3,1,-0.741451988481837,-3.00877452142603,-175.032760960177,3.74609208056713,-0.00865289883404977,159.295281188874
16,230125,8,3,3,1,0.440354987551163,-1.12434032361913,-47.6075642833542,4.0289087829736,0.499922914554781,226.1345894974
16,230125,9,3,3,1,3.11508919768765,-0.928476186330894,118.185518882069,1.14838121902592,-2.0035504854849,-33.5169895046736
16,230125,10,3,3,1,0.63767494011476,-1.07570338643244,-21.8451320058807,0.818890184002957,-1.57354157389225,-49.9837894120579
16,230125,11,3,3,1,1.68024013169113,-0.498101025858125,32.6984722326433,2.99027462949048,-0.282502395024909,114.426238766659
16,230125,12,3,3,1,0.230503440671779,-2.27635254601692,-85.5595211267655,1.82119818032568,-2.21024300397157,-2.6252098649837
16,230125,13,3,3,1,1.32313237686318,-1.53774697367661,-20.5609095348245,1.53624783456026,-1.58451788493835,-5.10251805036049
16,230125,14,3,3,1,1.47494563687775,-1.1140795878756,14.8578156022169,2.47018485033759,-0.0948150368210056,84.895054858955
16,230125,15,3,3,1,0.0718983560008775,-1.50633803808028,-82.2542951302256,3.32303834231815,-0.416702701161889,145.839263134706
16,230125,16,3,3,1,1.48932285986945,-2.23104184338523,-46.4416905270869,2.08320454680997,-3.08298547706418,-22.5647765860399
16,230125,17,3,3,1,2.21924185310417,-1.75303455065094,6.1289835357708,3.86175827569798,-0.46036222118082,189.107339121683
16,230125,18,3,3,1,0.936274694626427,-6.54011070711068,-113.03201404498,0.834436878758897,-1.63849053789082,-46.7623889414984
16,230125,19,3,3,1,2.00888022105473,-1.15684642373615,94.5983563042196,1.40758333520973,-0.507180263964893,35.6743685015544
16,230125,20,3,9,0,2.62313622902753,-3.49844251012781,-13.5484187193177,0.504133984830497,-3.04776447309619,-95.8932097401953
16,230125,21,3,2,1,1.58018601086575,-2.13583805176331,11.0215900195755,1.97415049339989,-1.25129269658091,22.1022392857216
16,230125,22,2,3,4,3.10285340427692,-1.30391472358216,54.0394267516354,2.69356923806601,-0.836135634708302,61.5207565089126
16,230125,23,3,3,1,3.65322027775015,0.0646875188168845,151.579331423537,5.9588204077008,0.981410456240036,396.149851011991
16,230125,24,3,2,1,1.55076707409372,-1.25635601256708,-8.43207362536172,2.2723277973972,0.104705907624967,107.420820779813
16,230125,25,2,3,4,4.8390840842231,-1.60200416364167,136.259171853826,3.36268537784895,-0.608993470812515,133.586350796454
16,230125,26,3,3,1,2.95675725623726,-0.436936152918077,113.870709069936,1.87188325039204,-1.42654500587389,49.639546609021
16,230125,27,3,2,1,0.426337838944299,-2.07179221209645,-94.9804885919168,-0.318391219956383,-2.41005435398162,-137.068834414528
16,230125,28,2,3,4,0.963678623435538,-2.01227727885482,-68.8837341089889,1.04223282108945,-1.07532417143235,2.9066738398376
16,230125,29,3,3,1,1.18082563474295,-2.35539716399864,-53.7128817099276,3.04597251597508,-0.218483298430224,112.231056764162
16,230125,30,3,3,1,1.2830627387149,-0.965523912588247,27.403955887262,1.37334267006742,-1.51522769009526,-19.0297531839498
16,230125,31,3,3,1,1.77192993273338,-1.55734816309169,-8.0645829489093,2.49029616958115,-0.544240207544366,83.5628968344646
16,230125,32,3,3,1,4.59156483169596,-1.50792848777953,140.588773993053,4.09989290022305,-0.863794606671112,163.99836838747
16,230125,33,3,3,1,3.31467184887132,-0.245891160779736,95.189299009606,1.79254043962452,-1.28645732137087,36.5266640306476
16,230125,34,3,2,1,0.799540105839802,-1.52336740329488,-21.6692862113006,-0.0808702485036389,-2.17103851070317,-115.199644162461
16,230125,35,2,3,4,0.793667887085358,-0.960802132173378,-8.12936344251496,2.39371599751093,-0.188472389075197,103.811347044438
16,230125,36,3,3,1,4.16431667237862,0.843612737148413,294.461073024537,3.51695763712232,-0.0550199556062112,133.498273864871
16,230125,37,3,2,1,1.97757902751372,-0.766555843928002,38.4844647535717,0.829860690691073,-1.26424547840805,-49.7797720211978
16,230125,38,2,3,4,2.13464885427821,-9.95690561730075,-176.294393242784,1.27342292595085,-1.60116864892224,30.7791469948366
16,230125,39,3,3,1,2.00755630861363,-1.45641021439634,36.1897410561041,1.25608957149029,-1.01251123971794,16.3764419674585
16,230125,40,3,9,0,1.06065730822578,-2.01784618336656,-72.0107521239837,1.65218263508548,-2.31928783864779,-48.4177742354277
16,230125,41,3,2,1,2.10730763420182,-1.55389383932527,-15.9658387902373,2.18512401719187,-3.10303547849862,-83.2340533783861
16,230125,42,2,2,4,2.0272382834667,-1.31323263267445,27.7198656180621,5.00409253866597,0.996826215084634,229.771542685494
16,230125,43,2,2,4,1.47130142363529,-4.55041683434797,-78.2484119634997,3.57742177316695,-0.230955202809392,202.937521478837
16,230125,44,2,2,4,0.0182939059294025,-1.78661428777028,-74.518032456326,1.31989802462856,-0.510543632027467,27.5795791091632
16,230125,45,2,2,4,0.600306999650389,-1.34565563024236,-34.1701499887357,3.53792011383211,0.152799668955131,178.691243418442
16,230125,46,2,1,2,3.24492015371506,-1.21394411689493,161.203298490164,2.60534811385702,0.84120872061447,163.866390156185
16,230125,47,1,1,0,-0.585171481703364,-2.68415089112181,-176.726154373335,0.339745016315878,-2.90146439360134,-114.99480951571
16,230125,48,1,2,0,1.87146902356893,-1.06887209159118,9.19049247285008,2.40281240498678,0.0412333029246266,109.238841556751
16,230125,49,2,3,4,0.0208507758752294,-1.19691528517109,-54.325843872319,1.18685525868918,-0.462134095703419,37.2732509725149
16,230125,50,3,2,1,3.43830297797282,0.337584549345046,150.621203992362,1.66566967263064,-0.997044905963889,33.3992880701605
