ID,Date,Trial#,Lever,NextLever,WSLS,LeverZmax,LeverZmin,LeverAUC,HLZmax,HLZmin,HLAUC,Shock
29,230320,19,3,3,1,2.936258954,-0.483956073,71.60904591,2.72929821,0.66792225,167.8542405,100
29,230320,20,3,9,0,1.889730917,-1.775096077,-36.60927637,2.124945142,-2.421502634,-24.17090713,100
29,230320,21,2,3,4,3.092979598,-1.787738511,58.91622739,1.786686724,-2.113875865,-3.693857852,100
29,230320,22,3,2,1,2.013571579,-0.416498871,107.052743,2.54269662,-0.919076866,53.69516881,100
29,230320,23,2,2,4,1.962637371,-2.00468215,-8.999080648,1.434180597,-2.248844231,-27.84640947,100
29,230320,24,2,2,4,2.420814287,-2.204021982,19.91129729,2.20536126,-1.221272939,59.57818944,100
29,230320,25,2,3,4,1.43784788,-1.540127991,-6.502108561,2.661618338,-1.125440168,44.35414151,100
29,230320,26,3,3,1,1.235651065,-1.916164783,11.70003349,0.737076439,-2.163500942,-65.89693446,100
29,230320,27,3,2,1,1.76692645,-1.569181182,20.77551263,3.595410555,-2.048136704,43.48004709,100
29,230320,28,2,0,2,2.002674205,-2.602403667,-53.91338233,2.523448933,-0.765792397,64.52450943,100
29,230320,30,1,0,0,1.80186317,-0.77098211,81.85157647,4.069170431,-0.230733758,103.8365828,100
29,230320,34,3,3,1,2.879680118,-2.378186107,36.372256,2.104101285,-2.298877925,-8.317050669,100
29,230320,35,3,3,1,2.872093302,-2.042242507,6.954854453,2.211400672,-2.186806359,-38.89576916,100
29,230320,36,3,2,1,1.392635801,-0.939290759,34.27154438,1.416275138,-2.249996557,-46.36550734,100
29,230320,37,2,3,4,3.750901894,-3.050965219,92.06814432,2.862282697,-1.829388606,75.30923895,100
29,230320,38,3,3,1,3.803431701,-1.733265581,135.5554705,2.288867257,-1.818774748,93.06244667,100
29,230320,39,3,2,1,2.448992011,-1.798410768,0.375121178,2.338054371,-0.912521253,54.93046113,100
29,230320,40,2,9,0,3.207925484,-1.208668114,16.03323781,2.019901971,-1.080168528,56.67029313,100
29,230320,42,2,0,2,1.762019785,-1.142553069,29.60240179,2.257154323,-1.603578824,46.65154911,100
29,230320,45,3,3,1,1.611763421,-0.420624942,81.67409832,0.573704685,-1.497777535,-69.21186746,100
29,230320,46,3,2,1,1.801029466,-1.852907892,40.66029494,1.453625262,-1.694576194,13.59718439,100
29,230320,47,2,2,4,2.748474725,-1.233408104,84.67161927,3.000877117,-2.764832188,-38.80131369,100
29,230320,48,2,2,4,1.940816685,-1.74635011,0.883026559,1.379954123,-1.441301808,-6.717149938,100
29,230320,49,2,0,2,2.141855483,-0.69461195,83.63256986,1.835267089,-2.130502447,-3.314400306,100
29,230320,51,1,3,0,2.417680444,-1.699259034,52.51249855,2.295691517,-1.802253289,36.60984639,100
29,230320,52,3,3,1,1.486578352,-0.934373709,10.66572359,2.244648388,-2.068265716,46.24392,100
29,230320,53,3,2,1,2.290468469,-0.873125045,78.97398728,2.74418984,-0.514464178,83.06051946,100
29,230320,54,2,3,4,1.615728931,-3.129461851,-53.17212502,1.318837294,-2.227860769,-14.23344898,100
29,230320,55,3,0,3,1.368453919,-1.376898959,-18.23255392,1.380749211,-1.644912233,-49.06721095,100
29,230320,57,2,0,2,2.894588633,-2.72235062,4.253479999,4.993090307,-1.373214897,71.44406178,100
29,230320,60,2,9,0,4.393076791,-1.849798066,59.99169015,3.478409597,-2.208410379,154.9937351,100
29,230321,1,3,3,1,1.302236633,-1.001783486,19.31451513,1.445858543,-0.844296885,42.1651528,100
29,230321,2,3,3,1,1.663677453,-1.384702952,-19.48757118,2.045833405,-3.100844803,-68.7363473,100
29,230321,3,3,3,1,1.05255385,-3.002477021,-60.94563249,2.976273983,-1.670901448,57.06067257,100
29,230321,4,3,3,1,0.611298878,-2.141346103,-69.27762694,1.776762582,-3.207588815,-87.17091891,100
29,230321,5,3,3,1,3.812380209,-0.893904677,144.9677163,4.210491248,-0.679874827,177.8853733,100
29,230321,6,3,3,1,0.933742151,-1.411851985,-60.09568738,1.433912351,-1.618955894,16.21345589,100
29,230321,7,3,3,1,1.911962346,-1.314159192,12.94421233,2.77880566,-0.369229681,109.3028856,100
29,230321,8,3,3,1,2.729293051,-2.786499263,-40.5136299,1.466486932,-2.224816012,-28.10736505,100
29,230321,9,3,3,1,1.623029491,-1.718769021,7.930154775,0.723596982,-2.642517746,-82.82333302,100
29,230321,10,3,3,1,2.458964158,-1.886347305,62.13480064,3.253705452,-1.985061823,113.3999571,100
29,230321,11,3,3,1,1.339307519,-1.360568053,-15.73782913,2.439329416,-1.915271284,89.36697556,100
29,230321,12,3,3,1,0.893643319,-3.171402942,-37.191122,1.854848538,-1.785603968,4.109087733,100
29,230321,13,3,3,1,2.762180288,-0.601753594,111.7917832,2.54638923,-2.116010094,80.24504534,100
29,230321,14,3,3,1,1.680702615,-2.145514408,46.93604718,0.863314273,-1.883416039,-7.272490843,100
29,230321,15,3,3,1,1.103660659,-2.297168745,-84.96087651,2.027657254,-2.537458649,-18.2682415,100
29,230321,16,3,3,1,2.452026946,-1.742930525,35.96401909,2.795943297,-1.23242262,55.054001,100
29,230321,17,3,3,1,2.756158879,-2.036881299,-26.56355843,2.10084256,-0.923176245,58.97499853,100
29,230321,18,3,3,1,0.978400657,-1.608570227,-29.38685946,3.165024456,-2.015640318,67.465021,100
29,230321,19,3,3,1,0.806539253,-3.42760234,-99.57880424,1.836708889,-1.729780474,-8.451816322,100
29,230321,20,3,9,0,2.191313956,-1.694772767,-32.4552551,2.109857696,-1.677886798,31.87329673,100
29,230321,21,3,3,1,1.690839936,-3.165948197,-57.07135446,0.789930683,-3.666755608,-146.9639588,100
29,230321,22,3,3,1,2.29560733,-0.945194587,112.5376438,2.317189136,-0.426290675,86.94436733,100
29,230321,23,3,3,1,1.277358264,-0.348046519,60.25414894,2.212067798,-1.29360387,73.75417673,100
29,230321,24,3,3,1,0.946672007,-3.622336796,-103.9082526,2.480447119,-1.645852219,-5.155684094,100
29,230321,25,3,3,1,2.159097968,-3.265709293,-110.4423143,2.967155816,0.005110242,134.2550739,100
29,230321,26,3,3,1,2.158068769,-2.686810275,-8.055967082,3.082515533,-1.715113821,39.04474275,100
29,230321,27,3,2,1,1.149793228,-1.575990504,-11.22493976,1.797289476,-1.540619203,39.53736418,100
29,230321,28,2,3,4,1.350320718,-1.257135887,16.58536521,2.807014015,-1.352283118,48.55757529,100
29,230321,29,3,3,1,2.312183211,-1.712346619,14.61607979,0.970900127,-2.377375994,-14.96993231,100
29,230321,30,3,3,1,1.440800114,-2.275428792,-19.02453053,-0.200034345,-3.108814943,-122.35049,100
29,230321,31,3,3,1,1.695001972,-2.405452627,0.792241946,2.588830913,-2.037232319,9.784570583,100
29,230321,32,3,2,1,3.030382072,-0.371544839,97.46709825,2.403359766,-2.141926528,30.54894811,100
29,230321,33,2,3,4,1.563259224,-2.823040519,-64.14036867,1.319661748,-1.743452813,26.66857987,100
29,230321,34,3,2,1,1.043662889,-2.670783198,-92.90172788,0.909064017,-2.269997214,-42.15598113,100
29,230321,35,2,3,4,0.678557766,-2.432309535,-44.74268236,2.095294988,-1.457153133,-6.273923996,100
29,230321,36,3,3,1,1.993886152,-1.360509887,67.27502252,3.317866596,-0.352409332,145.2668515,100
29,230321,37,3,3,1,1.800278229,-2.650989443,-42.46211814,0.917847123,-2.210600435,-48.08823617,100
29,230321,38,3,0,3,1.539412904,-1.506863665,-11.27836144,2.059311976,-1.099029685,47.94093687,100
29,230321,40,2,9,0,3.049261387,-3.433465215,-81.15951141,2.249787748,-3.487499196,8.060225146,100
29,230321,41,2,0,2,0.932752701,-3.96202727,-83.48551712,2.30784569,-1.65479648,15.17513294,100
29,230321,43,2,2,4,2.179566426,-2.413361259,19.80274026,1.535722837,-1.676089987,5.199473953,100
29,230321,44,2,2,4,0.927208026,-2.210105264,-50.90050717,1.581004502,-0.847666543,33.43024322,100
29,230321,45,2,0,2,2.340813374,-0.29938947,73.58743662,2.356912296,-0.207113736,112.9800337,100
29,230321,48,2,0,2,1.427416592,-2.882142276,6.193152617,0.556142553,-2.761039916,-91.28942179,100
29,230321,50,3,3,1,0.946608322,-1.900972632,-43.31355135,0.615947359,-1.840103578,-72.00889901,100
29,230321,51,3,0,3,1.413890456,-1.622246633,-43.87707921,1.583133313,-0.645151321,57.5913472,100
29,230321,53,1,2,0,3.013607501,-2.775762369,27.3610356,2.96633294,-3.064320059,-41.96280195,100
29,230321,54,2,0,2,3.213255847,-1.024196927,124.920619,1.915899073,-1.240591714,-18.82446601,100
29,230321,56,2,2,4,3.79788135,0.410117203,204.2679272,1.38312777,-1.979223048,1.019764209,100
29,230321,57,2,0,2,2.501029494,-2.434975074,-27.56193084,1.595943036,-2.33427708,-8.464720739,100
29,230323,1,3,3,1,0.976520379,-2.117262487,-89.03319628,2.69989189,-2.818196679,33.28675934,100
29,230323,2,3,3,1,4.84529659,-1.646638108,80.83962842,0.476001108,-3.99934205,-114.6393102,100
29,230323,3,3,3,1,1.87115673,-2.96917667,-58.92909561,0.980136432,-2.926862989,-9.215602336,100
29,230323,4,3,3,1,2.032314296,-1.298601912,-6.921540382,2.247421212,-2.046688898,31.87726444,100
29,230323,5,3,3,1,1.042605141,-3.043289765,-33.21017373,2.966780604,-2.301676463,80.18932023,100
29,230323,6,3,3,1,1.633433133,-0.946970719,67.17359678,1.656383439,-0.694526139,49.14618371,100
29,230323,7,3,3,1,2.816974902,-1.451694068,47.38380426,1.935755516,-1.443332714,71.40468391,100
29,230323,8,3,3,1,1.060570239,-2.971785724,-32.31180043,3.267091592,-1.870864207,36.12438619,100
29,230323,9,3,3,1,3.338930655,-1.068732407,106.2422072,2.418845484,-0.913219504,100.3052123,100
29,230323,10,3,3,1,2.03779038,-2.669217127,-40.20499483,1.674584991,-1.783307041,-36.39490326,100
29,230323,11,3,3,1,0.793885044,-2.819578222,-108.0751834,2.85192093,-0.853832738,95.04163037,100
29,230323,12,3,1,3,2.412066375,-2.254978876,-57.43126704,1.82305854,-1.562327255,33.75951412,100
29,230323,13,1,3,0,0.765742328,-2.987423569,-117.2820887,2.092384925,-3.20188315,-25.89993293,100
29,230323,14,3,3,1,1.967786216,-1.653384959,21.93278114,1.954370183,-0.39624029,65.5066466,100
29,230323,15,3,3,1,2.723838849,-1.71729827,34.62314275,2.32208603,-1.221244018,44.83591649,100
29,230323,16,3,3,1,1.315337235,-1.672258543,-30.5481411,1.900762196,-2.003417632,12.70315332,100
29,230323,17,3,3,1,1.073938596,-1.670561038,-44.87746748,1.514622415,-1.63371493,21.25231765,100
29,230323,18,3,3,1,1.652044514,-1.792025192,-23.06131327,2.729481563,-0.412105655,92.89370876,100
29,230323,19,3,3,1,2.320114348,-1.582938785,38.89054709,3.062244063,-0.707610844,117.1676191,100
29,230323,20,3,9,0,0.8569308,-1.915620412,-42.76215123,1.776509289,-1.236844245,-1.356947845,100
29,230323,21,3,3,1,3.799759946,-0.152779686,182.7272525,4.068498384,0.581879262,181.4070283,100
29,230323,22,3,3,1,2.327489224,-1.648754625,-16.25607637,1.401142268,-1.442033462,20.3938638,100
29,230323,23,3,3,1,5.082245126,-1.756865853,124.9129061,3.421444929,-1.893262143,99.79012855,100
29,230323,24,3,3,1,1.466105686,-2.496994746,-33.74254805,3.003331673,-0.002226576,138.9911412,100
29,230323,25,3,3,1,0.940030412,-3.15033376,-82.46182193,1.632860992,-1.055962346,25.98705161,100
29,230323,26,3,3,1,1.70552856,-2.476208175,-15.74450613,2.888276982,-0.39534228,91.04776867,100
29,230323,27,3,3,1,2.061498919,-1.012111924,80.88929045,2.930053054,-1.30027526,140.7042683,100
29,230323,28,3,3,1,0.425736646,-3.680911225,-113.9391691,3.279572785,-0.996039567,79.99527419,100
29,230323,29,3,2,1,0.231099848,-3.030490346,-116.0808227,1.063906803,-1.84855989,-33.37655326,100
29,230323,30,2,3,4,2.00059763,-2.243477999,-12.3900075,0.768124132,-3.682519916,-101.3266857,100
29,230323,31,3,3,1,1.434957734,-2.036547497,-27.44034721,2.097309297,-1.215614294,32.5526418,100
29,230323,32,3,2,1,2.186902692,-3.675180955,-62.70696461,1.909500661,-1.422177694,44.04166196,100
29,230323,33,2,3,4,1.407157546,-1.664189082,-2.454663259,1.603389813,-1.490788239,-10.62619624,100
29,230323,34,3,3,1,2.227782019,-1.862655284,18.96730044,2.231748951,-0.656787627,80.93600131,100
29,230323,35,3,3,1,3.048041797,-1.278677284,109.0880369,2.507741989,-0.695564235,101.1529383,100
29,230323,36,3,2,1,3.053213275,-2.103884672,45.81813536,2.826141998,-1.666805956,57.2921017,100
29,230323,37,2,3,4,2.129062443,-1.392371501,36.49193908,2.596357944,-1.823361094,82.07314854,100
29,230323,38,3,2,1,3.12872532,-1.958299125,-23.78039042,3.062767003,-1.428478595,151.8346185,100
29,230323,39,2,2,4,-0.275916048,-4.11545176,-171.9287264,2.499316681,-1.3065962,63.19597155,100
29,230323,40,2,9,0,2.054068519,-1.97644911,-53.04939311,2.762713447,-0.691584212,90.36490592,100
29,230323,41,3,3,1,1.578301678,-2.6669872,-37.59091295,1.713418282,-1.700002855,4.627990027,100
29,230323,42,3,2,1,1.780094193,-1.620505164,26.02169236,2.950151908,-0.728818538,128.8579516,100
29,230323,43,2,2,4,1.46065327,-3.391412943,-57.56917924,1.207651884,-4.059968371,-116.1814112,100
29,230323,44,2,0,2,1.502132275,-2.23232823,-40.6925465,3.452085821,-0.637315838,94.69917273,100
29,230323,46,2,3,4,0.869050838,-3.335775943,-165.4796811,1.608325231,-1.479676186,-28.68196732,100
29,230323,47,3,2,1,0.587819726,-2.745695419,-115.5741192,1.738943154,-1.692166034,4.976176229,100
29,230323,48,2,2,4,0.260416401,-2.857347477,-150.9663017,2.110451651,-1.61812428,69.10128814,100
29,230323,49,2,2,4,2.005688952,-1.398313314,38.15533458,2.402229962,-0.633220703,75.59708176,100
29,230323,50,2,2,4,0.236833296,-1.980280324,-106.5232042,2.169710202,-1.76623722,12.39533217,100
29,230323,51,2,2,4,1.215302864,-1.965665321,-36.02148925,1.555470107,-1.63137426,11.53825075,100
29,230323,52,2,2,4,1.837478155,-1.155079361,50.87390224,2.612575371,-0.627004519,117.5753192,100
29,230323,53,2,3,4,1.438432113,-2.739086902,-35.59198752,3.882452398,-1.561857697,123.123179,100
29,230323,54,3,3,1,2.424833528,-3.542264963,-23.75994207,1.39171515,-2.55613204,12.60419066,100
29,230323,55,3,2,1,1.770582464,-0.859894696,100.9770673,2.568468271,-0.541499001,99.75881905,100
29,230323,56,2,2,4,1.531191415,-3.637215378,-98.39276328,3.516663068,-0.445498053,122.5221795,100
29,230323,57,2,3,4,1.947105484,-3.11991976,-69.50051879,1.088479708,-2.606095393,-77.99005481,100
29,230323,58,3,3,1,1.145237258,-3.99219677,-150.0213223,1.890244907,-2.617567675,2.716602938,100
29,230323,59,3,2,1,1.410873368,-2.931442262,-66.19765457,2.369778142,-0.755892286,44.79254182,100
29,230323,60,2,9,0,2.295436569,-0.268588196,89.4455979,0.796988193,-2.187826429,-79.60157608,100
29,230324,1,3,3,1,1.389055901,-1.683176938,-52.25697971,1.684038583,-1.316149119,15.04286804,100
29,230324,2,3,3,1,0.581087509,-1.864734293,-58.19447049,1.489016441,-1.043138138,27.41440753,100
29,230324,3,3,3,1,4.301777944,-3.291636682,30.39763232,0.615767484,-1.64672101,-37.7625206,100
29,230324,4,3,3,1,1.460234714,-4.623528995,-106.0143513,1.10292961,-1.921229307,-40.94391119,100
29,230324,5,3,3,1,2.132293278,-3.682763516,-150.1010622,1.598695319,-1.979895911,-11.36531054,100
29,230324,6,3,3,1,1.724703943,-4.133930419,-97.32577908,4.642856078,-1.607607616,54.2132997,100
29,230324,7,3,3,1,1.526542122,-3.353633159,-68.40239309,2.026099043,-2.590564296,9.482666211,100
29,230324,8,3,3,1,1.816470462,-2.421388565,-56.98169752,1.103002773,-2.601513134,-56.80915456,100
29,230324,9,3,3,1,0.597390737,-1.375176314,-57.24193493,0.137273881,-1.900002951,-79.54294924,100
29,230324,10,3,3,1,1.659781685,-0.939973057,37.96218226,2.486895669,-0.137356472,113.7390462,100
29,230324,11,3,3,1,1.307343128,-2.670110159,-70.4849028,1.272132646,-2.279057617,-52.84523946,100
29,230324,12,3,3,1,1.165215427,-1.422375981,-28.52859608,1.326532234,-1.292165923,18.94685217,100
29,230324,13,3,3,1,2.276371944,-0.512116878,99.72516854,3.271323434,-0.750631109,105.0688571,100
29,230324,14,3,3,1,2.269473486,-4.761839994,-42.05247201,2.459212021,-1.820003493,65.25231668,100
29,230324,15,3,3,1,0.485729359,-3.671327819,-112.8113943,1.932427243,-1.615755282,-8.140796977,100
29,230324,16,3,3,1,1.054453048,-3.448176552,-177.3598729,2.353121234,-0.683767504,44.64958865,100
29,230324,17,3,3,1,1.326567098,-2.195813667,-5.153201103,2.83465937,-1.765217259,53.87287474,100
29,230324,18,3,3,1,2.336469352,-2.97715991,-89.62020902,1.640772085,-2.161390966,-35.95412647,100
29,230324,19,3,3,1,0.946049287,-2.638028824,-72.6298195,1.596759644,-1.481740508,-8.12961861,100
29,230324,20,3,9,0,1.84580996,-1.367154179,10.23828097,1.691313061,-2.470242719,-10.36036318,100
29,230324,21,3,2,1,3.433080901,-2.422164125,-22.16300161,3.338089585,-1.862112029,98.89219373,100
29,230324,22,2,3,4,2.137236925,-3.338382223,-10.92423161,1.889579503,-1.505597667,40.59441366,100
29,230324,23,3,3,1,0.793216954,-1.425901806,-36.14602278,1.452369932,-0.595347568,56.02069519,100
29,230324,24,3,3,1,1.55752157,-1.489773487,-18.4341058,2.496018525,-1.797789561,17.61737425,100
29,230324,25,3,3,1,2.660116986,-3.01190582,-42.77938072,2.067749273,-1.370904376,54.38581844,100
29,230324,26,3,3,1,2.094684235,-4.466916147,-53.57006612,3.272910051,-0.858053497,78.6052157,100
29,230324,27,3,3,1,1.189681806,-2.79757253,-94.48786344,1.133967835,-1.992023512,-51.25896776,100
29,230324,28,3,2,1,0.649346477,-3.141157656,-91.76603394,2.271882194,-1.585063591,52.55253295,100
29,230324,29,2,3,4,0.982960777,-3.014028798,-93.30011967,1.836740373,-1.99888202,13.04990388,100
29,230324,30,3,3,1,2.079781101,-2.408947293,34.57810255,2.109265445,-1.335116069,60.23078305,100
29,230324,31,3,2,1,1.528394289,-1.64822829,25.05361711,2.093458444,-0.65883575,121.0011961,100
29,230324,32,2,2,4,2.437494605,-2.592686094,-52.49818247,2.024367253,-1.514073137,34.12083821,100
29,230324,33,2,3,4,0.249248091,-2.008813234,-109.5386572,1.935034232,-2.20045928,48.62991074,100
29,230324,34,3,2,1,0.212816771,-3.700415218,-147.7935238,1.604273355,-3.148710784,-102.1623486,100
29,230324,35,2,2,4,0.641539201,-2.146904123,-97.06757675,1.622808904,-2.220413099,-20.46324828,100
29,230324,36,2,3,4,2.55672944,-1.580122804,34.38287637,2.799577934,-0.625892937,134.9792187,100
29,230324,37,3,3,1,0.100727498,-4.107180625,-105.2807447,3.142555389,-1.800739979,-14.67349205,100
29,230324,38,3,3,1,2.216851799,-1.290063772,45.30235625,2.275785789,-0.562283691,75.41749618,100
29,230324,39,3,3,1,1.588586699,-2.144702286,-38.78092927,1.718110836,-0.755665887,14.24680028,100
29,230324,40,3,9,0,1.494471173,-2.193881415,-29.45724601,2.585277727,-0.992510985,132.0405719,100
29,230324,41,2,2,4,1.323133884,-2.252935853,-58.97825288,2.600724524,-0.759475051,100.3084242,100
29,230324,42,2,2,4,0.9223364,-5.094301711,-181.2589628,1.252158291,-3.193808352,-31.62446713,100
29,230324,43,2,2,4,5.110892762,-1.749861371,170.8484615,5.361372845,-0.2641147,232.2743625,100
29,230324,44,2,2,4,0.947166706,-3.440192314,-59.18428898,1.195463063,-1.297168524,18.49081776,100
29,230324,45,2,2,4,3.919642519,-3.362568511,-56.24284103,1.845263588,-2.790594671,-61.64583782,100
29,230324,46,2,3,4,2.253748016,-2.3666874,7.280323607,1.993750081,-1.425490557,35.54499857,100
29,230324,47,3,3,1,1.885914083,-3.066639209,-77.90362989,2.229264515,-1.855279478,-1.004202259,100
29,230324,48,3,2,1,1.0939376,-2.459972288,-59.89126144,2.496489442,-0.931307761,79.73587839,100
29,230324,49,2,2,4,0.368498681,-4.436003854,-211.0570741,1.570931465,-1.279227769,23.13455354,100
29,230324,50,2,2,4,1.654357127,-4.303688997,-127.3313344,3.910820867,-1.55667479,74.18650261,100
29,230324,51,2,2,4,2.383324754,-3.390994074,-109.5045016,3.197352275,-1.344772468,92.86637866,100
29,230324,52,2,1,2,0.686553781,-4.670906657,-113.8842156,2.610545908,-0.769983394,92.02840028,100
29,230324,53,1,3,0,-0.328943512,-4.492233862,-246.2143414,0.626738938,-2.711846501,-117.0571352,100
29,230324,54,3,2,1,1.607769686,-2.345294261,-64.38231186,2.59803253,-0.857808941,73.23447938,100
29,230324,55,2,2,4,0.896206134,-4.654628624,-160.2350719,3.791812436,-2.560091509,109.7865645,100
29,230324,56,2,2,4,1.765375331,-3.297662353,-54.80571492,1.864363713,-0.374951274,115.3214222,100
29,230324,57,2,2,4,2.440693314,-5.311308464,-121.3431092,1.737588454,-1.916847524,58.07212145,100
29,230324,58,2,3,4,3.160357177,-4.322793945,40.18268162,4.204672042,0.648315086,293.0266915,100
29,230324,59,3,2,1,0.815011203,-3.52674852,-80.35195259,1.990456678,-2.267734502,51.20485649,100
29,230324,60,2,9,0,0.799611542,-2.968579833,-137.0874068,3.177887672,-1.256304882,78.47720054,100
29,230325,1,3,3,1,1.43602629,-2.173501315,-33.54908934,2.251103437,-1.390511052,73.98262838,100
29,230325,2,3,3,1,1.836925598,-3.079770558,-95.43622392,2.407692725,-2.07231427,6.799430924,100
29,230325,3,3,3,1,1.385092356,-3.584186065,-136.6649134,2.57087544,-1.731967098,33.36700088,100
29,230325,4,3,3,1,2.393554547,-1.939586709,-24.93209168,3.707546238,-1.537296277,76.15871103,100
29,230325,5,3,3,1,0.677017214,-2.825055926,-102.2710883,1.453260036,-1.906178624,30.08253069,100
29,230325,6,3,3,1,1.532873837,-1.945234442,-57.37346152,2.155229613,-2.072516991,-11.34184872,100
29,230325,7,3,3,1,2.348954365,-1.432866918,28.21648275,2.28946088,-3.501640958,23.54084972,100
29,230325,8,3,3,1,1.96413105,-1.547719416,32.56368441,2.288831831,-0.614635852,51.42810626,100
29,230325,9,3,3,1,1.119500919,-3.458087149,-73.02750954,0.972390925,-2.137411169,-41.10920987,100
29,230325,10,3,3,1,1.580572447,-2.590515075,-6.301364493,2.807410481,-0.754563409,78.49539988,100
29,230325,11,3,3,1,-0.085723466,-2.606634087,-121.7215495,1.502933812,-1.067364954,2.762961181,100
29,230325,12,3,3,1,1.47253796,-3.253869322,-6.69581548,2.547982149,-1.302319881,78.33124112,100
29,230325,13,3,3,1,1.28451946,-1.881172065,-23.0270805,1.257524458,-1.151197307,23.24638602,100
29,230325,14,3,3,1,2.266808511,-1.984792604,27.44464987,2.304709682,-2.106643276,30.47048907,100
29,230325,15,3,3,1,1.523160445,-2.726843238,-16.02516786,2.560312901,-0.716105442,83.55731006,100
29,230325,16,3,3,1,1.424110353,-2.916330353,-84.84043208,1.210444356,-1.620990687,-4.551665992,100
29,230325,17,3,3,1,2.120933964,-2.060247185,-16.79035052,2.77477454,-1.318134005,46.9172634,100
29,230325,18,3,3,1,1.121870681,-3.107510611,-82.6450949,2.606962601,-1.264945799,58.42119493,100
29,230325,19,3,3,1,1.143824134,-2.032773623,-3.68579287,1.865342062,-1.803306366,-31.80133961,100
29,230325,20,3,9,0,2.37045488,-1.961991462,-6.775461525,2.920847178,-0.236902634,108.0101548,100
29,230325,21,3,3,1,1.617901899,-1.971039502,-39.2087337,3.71017244,-0.979705999,89.01258897,100
29,230325,22,3,2,1,1.273598559,-4.49303047,-133.9922828,3.323566764,-0.672902841,81.9531041,100
29,230325,23,2,2,4,1.615169182,-1.537546515,58.23296828,1.703824609,-1.175365435,44.37805803,100
29,230325,24,2,2,4,0.89868839,-1.032940423,5.527693883,2.684796895,-0.010195092,143.6143325,100
29,230325,25,2,3,4,1.28204707,-1.943027069,-46.92324764,1.923455509,-2.129343678,-2.348917723,100
29,230325,26,3,3,1,0.788047075,-1.202444731,-13.16200361,2.013188441,-0.450990602,86.6179251,100
29,230325,27,3,3,1,0.232975251,-3.454115572,-70.83538746,1.920076878,-1.886958719,18.93948832,100
29,230325,28,3,3,1,3.238676584,-2.287339227,109.5231142,4.776386557,0.445589048,205.0618832,100
29,230325,29,3,3,1,2.598383337,-1.588949241,40.19882142,2.710611356,-1.614252885,82.23337275,100
29,230325,30,3,2,1,2.723657598,-1.608340163,88.68900821,3.157471063,-0.989516899,132.6949694,100
29,230325,31,2,2,4,2.041709067,-2.053415858,-18.15644705,1.917910406,-2.139290351,-5.679826077,100
29,230325,32,2,3,4,1.347715991,-2.380040039,-62.45724031,2.348224081,-1.839695897,4.345298949,100
29,230325,33,3,3,1,1.616558398,-1.576797614,1.285335273,1.943068153,-3.087262923,-9.891010673,100
29,230325,34,3,3,1,1.697664718,-1.38946781,51.38899889,1.773476283,-1.620868285,8.821735639,100
29,230325,35,3,3,1,1.737209929,-2.828844541,-102.0444991,2.395523714,-1.275829604,34.96569784,100
29,230325,36,3,3,1,2.873222589,-2.356950317,4.006998321,3.117760762,-2.854699609,84.61757328,100
29,230325,37,3,3,1,0.451865424,-3.32267876,-87.49617464,2.596045225,-2.29089864,5.895523902,100
29,230325,38,3,3,1,0.885643493,-3.691643451,-141.3324148,3.616741802,-1.079296538,84.77448299,100
29,230325,39,3,3,1,1.659282736,-2.70077483,-20.49285349,3.24988865,-1.328761504,52.60230108,100
29,230325,40,3,9,0,2.960220784,-2.297556818,100.3488526,1.772738447,-0.855115598,39.06925019,100
29,230325,41,2,3,4,0.322424083,-2.998375967,-130.6215425,1.015684251,-2.216942413,-61.65205187,100
29,230325,42,3,2,1,1.413401025,-2.068490178,-73.3724623,2.066889211,-1.495697979,10.56920876,100
29,230325,43,2,2,4,1.444051158,-3.033516447,-23.10995056,2.221539643,-1.879752949,20.32127147,100
29,230325,44,2,3,4,1.974473755,-1.72180657,-13.80296691,3.682048207,-1.666931893,66.49666247,100
29,230325,45,3,3,1,1.545857037,-0.947337941,43.88394612,2.8105503,-0.032901967,142.2071598,100
29,230325,46,3,2,1,1.222657547,-3.879128018,-122.9258626,2.892849884,-1.750673578,50.95327308,100
29,230325,47,2,2,4,0.255996029,-1.409500498,-50.84838252,0.534404225,-1.024977823,-35.25454435,100
29,230325,48,2,3,4,1.382042959,-2.286540354,-62.2990994,2.478518727,-1.634043011,37.5434432,100
29,230325,49,3,3,1,0.788916607,-3.58381632,-78.06074644,1.782327597,-1.199563556,-4.420301866,100
29,230325,50,3,3,1,1.278180225,-2.405050393,-54.52617116,0.565275503,-2.152991188,-70.85523448,100
29,230325,51,3,3,1,0.631923744,-2.187103569,-88.66718815,1.809723281,-1.062879774,0.319661848,100
29,230325,52,3,3,1,1.072086773,-2.162906969,-17.01844471,3.787378352,-2.607954076,42.0044456,100
29,230325,53,3,3,1,0.865035858,-3.982100467,-188.783422,1.992111903,-2.597367184,-18.15655742,100
29,230325,54,3,2,1,2.807714278,-2.675913971,53.99127307,3.977275872,-1.331107084,184.3393874,100
29,230325,55,2,2,4,1.047927298,-1.781763843,-46.0933219,2.46961814,-0.279454891,105.9293745,100
29,230325,56,2,2,4,0.386306518,-5.110364993,-137.3159438,1.952404848,-2.828218675,-21.94532151,100
29,230325,57,2,2,4,1.858549385,-2.10618747,-57.63990099,1.861345932,-0.769548094,42.49841937,100
29,230325,58,2,3,4,1.116797392,-2.632521715,-57.00480311,2.971109288,-0.861600373,98.67531084,100
